"date","return","loss","rv21_lag","log_vol","z_vol","t_scaled"
2009-04-15,0.0106132616782872,-0.0106132616782872,0.025176550320907,-3.68184226050966,2.13154700537376,-0.0543299377661865
2009-04-16,0.0145561160987686,-0.0145561160987686,0.0251283140561787,-3.68376001856782,2.12769186004969,-0.0539167823459113
2009-04-17,0.00668324843164214,-0.00668324843164214,0.0246019688251122,-3.70492880570519,2.08513761270784,-0.0535036269256361
2009-04-20,-0.0428195801422167,0.0428195801422167,0.0242978405702237,-3.71736779800729,2.06013230882943,-0.0530904715053609
2009-04-21,0.0193486447272289,-0.0193486447272289,0.0261823526919692,-3.64266965653468,2.21029316441244,-0.0526773160850858
2009-04-22,-0.00613191088261722,0.00613191088261722,0.0257863870851697,-3.65790855865926,2.17965938241919,-0.0522641606648106
2009-04-23,0.00976977001275436,-0.00976977001275436,0.0212086192350111,-3.85334761224121,1.78678085931753,-0.0518510052445354
2009-04-24,0.0149980144329023,-0.0149980144329023,0.0207062895701751,-3.87731778089223,1.738595175415,-0.0514378498242602
2009-04-27,-0.00950705946429409,0.00950705946429409,0.0208137592635732,-3.87214100791517,1.74900170821582,-0.051024694403985
2009-04-28,-0.00315041457121357,0.00315041457121357,0.02059233377269,-3.88283641940726,1.7275014123744,-0.0506115389837098
2009-04-29,0.0210460362148721,-0.0210460362148721,0.0201269894933952,-3.90569360374885,1.68155308903881,-0.0501983835634347
2009-04-30,0.00034314513284528,-0.00034314513284528,0.0185796472015952,-3.98568853385017,1.52074444093179,-0.0497852281431595
2009-05-01,0.00536200285761446,-0.00536200285761446,0.0185781857059212,-3.98576719805421,1.52058630735645,-0.0493720727228843
2009-05-04,0.0334537675168169,-0.0334537675168169,0.0182747949919036,-4.00223249136251,1.48748719027192,-0.0489589173026091
2009-05-05,-0.00341680499333119,0.00341680499333119,0.0186162673475753,-3.98371949191341,1.52470267892908,-0.0485457618823339
2009-05-06,0.0171861323601314,-0.0171861323601314,0.0186346626713742,-3.9827318480997,1.52668807558226,-0.0481326064620587
2009-05-07,-0.0139891010442268,0.0139891010442268,0.0186766864546023,-3.98047924657323,1.53121633513241,-0.0477194510417836
2009-05-08,0.0230639166015036,-0.0230639166015036,0.0180576580585172,-4.01418541501003,1.46345899885716,-0.0473062956215084
2009-05-11,-0.0188904211323955,0.0188904211323955,0.018446820832206,-3.99286323596069,1.50632160006549,-0.0468931402012332
2009-05-12,-0.00296356802337705,0.00296356802337705,0.0175230883981173,-4.04423593057776,1.40305038574576,-0.046479984780958
2009-05-13,-0.0254951512298653,0.0254951512298653,0.0175614540624325,-4.04204888882564,1.40744685471032,-0.0460668293606828
2009-05-14,0.00853284092749984,-0.00853284092749984,0.018107054287562,-4.01145367699482,1.46895043558513,-0.0456536739404077
2009-05-15,-0.00819515498626355,0.00819515498626355,0.0180654212659483,-4.01375559519978,1.46432303789726,-0.0452405185201325
2009-05-18,0.0280111876893887,-0.0280111876893887,0.0179746794576502,-4.01879120820996,1.45420026987269,-0.0448273630998573
2009-05-19,-0.0012065914632684,0.0012065914632684,0.0188796679173369,-3.96966970754358,1.55294605420106,-0.0444142076795821
2009-05-20,-0.00671650200175389,0.00671650200175389,0.0158584494195976,-4.14405283428898,1.20239490265827,-0.0440010522593069
2009-05-21,-0.0144677159315956,0.0144677159315956,0.0156318084163088,-4.15844743962242,1.17345835604498,-0.0435878968390317
2009-05-22,-0.00213205695057628,0.00213205695057628,0.0159761978186595,-4.1366553007057,1.21726568726108,-0.0431747414187566
2009-05-26,0.0252900537079119,-0.0252900537079119,0.0159186629250595,-4.14026308921239,1.21001318273759,-0.0427615859984814
2009-05-27,-0.0180147083743751,0.0180147083743751,0.0164873308396026,-4.1051630209093,1.28057258600396,-0.0423484305782062
2009-05-28,0.013843732695606,-0.013843732695606,0.0168961563799116,-4.08066911606128,1.32981110300102,-0.041935275157931
2009-05-29,0.017552742329733,-0.017552742329733,0.0170395493758102,-4.07221820301221,1.34679942839826,-0.0415221197376558
2009-06-01,0.0239203730913795,-0.0239203730913795,0.0168696223461121,-4.08224076879741,1.32665171088115,-0.0411089643173806
2009-06-02,0.000843657747594762,-0.000843657747594762,0.0174770528296644,-4.04686652539168,1.39776227067136,-0.0406958088971055
2009-06-03,-0.0127321011787451,0.0127321011787451,0.0174852440782161,-4.04639794927249,1.39870421901943,-0.0402826534768303
2009-06-04,0.00935264190316332,-0.00935264190316332,0.0164183942811776,-4.10935297016733,1.27214980127289,-0.0398694980565551
2009-06-05,0.000211352044195756,-0.000211352044195756,0.0164663168631545,-4.10643838681028,1.27800880019755,-0.0394563426362799
2009-06-08,-0.00413330406284818,0.00413330406284818,0.0160980360820335,-4.12905799691458,1.23253805702704,-0.0390431872160047
2009-06-09,0.00508504294084755,-0.00508504294084755,0.0157725452510651,-4.14948449273847,1.191475990033,-0.0386300317957296
2009-06-10,-0.00253895922652614,0.00253895922652614,0.0150250964334309,-4.19803338038307,1.09388129272733,-0.0382168763754544
2009-06-11,0.00443884765748415,-0.00443884765748415,0.0143603249132312,-4.24328608934844,1.00291269080862,-0.0378037209551792
2009-06-12,0.00273855756574104,-0.00273855756574104,0.0143329803421491,-4.24519207955186,0.99908120164388,-0.037390565534904
2009-06-15,-0.0231947579495957,0.0231947579495957,0.0128778254675385,-4.3522484027194,0.783872780584269,-0.0369774101146288
2009-06-16,-0.0136564716341248,0.0136564716341248,0.0140438282126539,-4.2655722528318,0.95811225387203,-0.0365642546943536
2009-06-17,-0.000982684615176588,0.000982684615176588,0.014286781722524,-4.24842052426412,0.99259126748169,-0.0361510992740785
2009-06-18,0.00729203128221112,-0.00729203128221112,0.0129388565272614,-4.34752036110446,0.793377257672118,-0.0357379438538033
2009-06-19,0.00367941239721858,-0.00367941239721858,0.0130263672159433,-4.34077972825703,0.806927517097426,-0.0353247884335281
2009-06-22,-0.0304461345028804,0.0304461345028804,0.0129327574103687,-4.34799185213865,0.792429449658462,-0.0349116330132529
2009-06-23,0.000784158784806088,-0.000784158784806088,0.0142910806125149,-4.24811966970944,0.993196055987097,-0.0344984775929777
2009-06-24,0.00858036327003031,-0.00858036327003031,0.0142803740737918,-4.24886912677011,0.991689470799901,-0.0340853221727025
2009-06-25,0.0215158454259603,-0.0215158454259603,0.0132555175185428,-4.3233413967334,0.841982670142811,-0.0336721667524274
2009-06-26,-0.00261002986610492,0.00261002986610492,0.0134274610995114,-4.3104533332649,0.86789071282078,-0.0332590113321522
2009-06-29,0.00932059499776017,-0.00932059499776017,0.0131502708869844,-4.33131292079986,0.825958029495503,-0.032845855911877
2009-06-30,-0.00812321421335138,0.00812321421335138,0.01274058404082,-4.36296278681039,0.762334345351085,-0.0324327004916018
2009-07-01,0.0041243827250268,-0.0041243827250268,0.0116493543005822,-4.45250452534917,0.582334364035578,-0.0320195450713266
2009-07-02,-0.0276734088007897,0.0276734088007897,0.0116996022615535,-4.44820043249528,0.590986604274855,-0.0316063896510515
2009-07-06,-0.000111082925243089,0.000111082925243089,0.0128459971078395,-4.3547230252875,0.778898206455044,-0.0311932342307763
2009-07-07,-0.0195664885027167,0.0195664885027167,0.0126016048109883,-4.37393110718361,0.740285438389258,-0.0307800788105011
2009-07-08,-0.000681578759815338,0.000681578759815338,0.0131417373158606,-4.33196205884649,0.824653109151398,-0.0303669233902259
2009-07-09,0.00192950510004231,-0.00192950510004231,0.0131499865334515,-4.33133454443102,0.82591456090456,-0.0299537679699507
2009-07-10,-0.00238446223909605,0.00238446223909605,0.0130713306451621,-4.33733394741098,0.813854348070638,-0.0295406125496755
2009-07-13,0.0240386378384754,-0.0240386378384754,0.0130717079623999,-4.33730508181173,0.813912374722912,-0.0291274571294004
2009-07-14,0.00564412925152347,-0.00564412925152347,0.0142804630437916,-4.24886289656059,0.991701994988247,-0.0287143017091252
2009-07-15,0.0288265968372023,-0.0288265968372023,0.0143442628554414,-4.24440521773278,1.00066297920421,-0.02830114628885
2009-07-16,-0.00160968483001689,0.00160968483001689,0.0149832133820719,-4.20082481241059,1.08826985697685,-0.0278879908685748
2009-07-17,0.0108949937779181,-0.0108949937779181,0.014642771637319,-4.22380846887864,1.04206729488319,-0.0274748354482996
2009-07-20,0.0105678632134678,-0.0105678632134678,0.0147899600815334,-4.21380670128042,1.06217320314654,-0.0270616800280244
2009-07-21,0.00461457409893207,-0.00461457409893207,0.0148701470461354,-4.20839962978052,1.07304269021298,-0.0266485246077493
2009-07-22,-0.000209866832592276,0.000209866832592276,0.014877619751657,-4.2078972252989,1.07405264153602,-0.0262353691874741
2009-07-23,0.0218425631794821,-0.0218425631794821,0.0129383856006802,-4.34755675807281,0.793304091194351,-0.0258222137671989
2009-07-24,0.004087612276229,-0.004087612276229,0.0135411981510333,-4.30201852567641,0.884846662449458,-0.0254090583469237
2009-07-27,0.00295290869652653,-0.00295290869652653,0.0135045497281219,-4.30472863341728,0.879398707666816,-0.0249959029266485
2009-07-28,-0.00468806319293424,0.00468806319293424,0.0128959558653934,-4.35084151557225,0.786700955068411,-0.0245827475063734
2009-07-29,-0.00245503432289773,0.00245503432289773,0.0129501171806133,-4.34665044218152,0.795125999570939,-0.0241695920860982
2009-07-30,0.0103918178425788,-0.0103918178425788,0.0129193814488386,-4.34902665725064,0.790349247689378,-0.023756436665823
2009-07-31,0.00141778098181966,-0.00141778098181966,0.0127909287773244,-4.35901904856705,0.770262187960566,-0.0233432812455478
2009-08-03,0.0163619302944484,-0.0163619302944484,0.0127964644773408,-4.35858635891807,0.771131996052317,-0.0229301258252726
2009-08-04,0.00258506743885079,-0.00258506743885079,0.0109546365510843,-4.51399248301776,0.45872908886347,-0.0225169704049974
2009-08-05,-0.0028834861611946,0.0028834861611946,0.0109033965737857,-4.51868092601414,0.449304214324299,-0.0221038149847223
2009-08-06,-0.00519285634981337,0.00519285634981337,0.00950755995803217,-4.65566801178867,0.173927911805877,-0.0216906595644471
2009-08-07,0.0130291807735681,-0.0130291807735681,0.00972058207504468,-4.63350977803892,0.218471179850771,-0.0212775041441719
2009-08-10,-0.00207723366632795,0.00207723366632795,0.00978773111659529,-4.62662560449877,0.232309989871911,-0.0208643487238967
2009-08-11,-0.0125547353141808,0.0125547353141808,0.00977390761544453,-4.62803893225123,0.229468868254361,-0.0204511933036215
2009-08-12,0.0106716422731923,-0.0106716422731923,0.00976732461275317,-4.62871268740275,0.228114461732177,-0.0200380378833463
2009-08-13,0.00760981653830761,-0.00760981653830761,0.00984940454123029,-4.62034427829245,0.244936934783014,-0.0196248824630712
